Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220725\VL_CU_SMPS_OccupiedSmoke_20220725_Trial2.S82,
AIM Version,10.3.1.0
Classifier Model,3082       ,Classifier S/N,3082021905001   ,Classifier Firmware Version,2.60
Neutralizer Model,3088,Neutralizer S/N,3088011906004
Impactor (cm),0.071,Impactor S/N,7100764
DMA Model,3081,DMA S/N,3081A1903007
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3750,Detector S/N,3750190603,Nano Enhancer , None
Detector Sample Flow (L/min),1.00,Detector Inlet Flow (L/min),1.00
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.40
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Units,Concentration (DW)
Weight,Mass
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
 18.8,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 19.5,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.9,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.004,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 21.7,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 22.5,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.006,0.004,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 23.3,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.007,0.004,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 24.1,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.008,0.005,0.004,0.002,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.0,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.010,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.9,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.012,0.008,0.005,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 26.9,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.014,0.009,0.007,0.005,0.003,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 27.9,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.016,0.011,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000
 28.9,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.020,0.014,0.010,0.007,0.005,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
 30.0,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.024,0.016,0.012,0.009,0.007,0.005,0.004,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000
 31.1,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.028,0.020,0.015,0.011,0.008,0.007,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001
 32.2,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.033,0.024,0.018,0.014,0.011,0.008,0.006,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001
 33.4,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.040,0.029,0.022,0.017,0.013,0.011,0.008,0.007,0.006,0.005,0.004,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001
 34.6,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.047,0.035,0.027,0.020,0.017,0.013,0.010,0.008,0.007,0.006,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001
 35.9,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.055,0.042,0.032,0.026,0.020,0.016,0.013,0.011,0.009,0.008,0.006,0.005,0.004,0.004,0.003,0.003,0.002,0.002,0.002
 37.2,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.065,0.051,0.040,0.032,0.025,0.020,0.016,0.014,0.011,0.009,0.008,0.007,0.006,0.005,0.004,0.004,0.003,0.003,0.002
 38.5,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.077,0.060,0.048,0.039,0.030,0.025,0.020,0.017,0.014,0.012,0.011,0.008,0.007,0.006,0.005,0.005,0.004,0.004,0.003
 40.0,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.091,0.071,0.057,0.047,0.038,0.032,0.025,0.021,0.019,0.015,0.013,0.011,0.010,0.008,0.007,0.007,0.006,0.005,0.004
 41.4,0.000,0.000,0.000,0.000,0.000,0.000,0.134,0.108,0.085,0.070,0.058,0.047,0.039,0.031,0.027,0.023,0.020,0.017,0.015,0.013,0.011,0.010,0.008,0.008,0.007,0.006
 42.9,0.000,0.000,0.000,0.000,0.000,0.000,0.156,0.128,0.102,0.083,0.070,0.058,0.048,0.039,0.033,0.028,0.026,0.021,0.018,0.016,0.015,0.013,0.011,0.010,0.009,0.008
 44.5,0.000,0.000,0.000,0.000,0.000,0.000,0.181,0.151,0.121,0.100,0.084,0.069,0.058,0.049,0.042,0.036,0.031,0.027,0.024,0.021,0.018,0.017,0.014,0.013,0.012,0.010
 46.1,0.000,0.000,0.000,0.000,0.000,0.003,0.216,0.177,0.148,0.122,0.101,0.085,0.073,0.061,0.051,0.043,0.039,0.035,0.030,0.026,0.023,0.021,0.019,0.016,0.015,0.014
 47.8,0.000,0.000,0.000,0.000,0.000,0.010,0.253,0.210,0.174,0.148,0.123,0.104,0.090,0.076,0.065,0.055,0.051,0.043,0.038,0.033,0.029,0.026,0.024,0.021,0.020,0.018
 49.6,0.000,0.000,0.000,0.000,0.000,0.019,0.302,0.250,0.211,0.180,0.151,0.129,0.109,0.094,0.083,0.070,0.063,0.055,0.049,0.044,0.039,0.034,0.031,0.029,0.026,0.023
 51.4,0.001,0.000,0.000,0.000,0.000,0.031,0.358,0.297,0.251,0.215,0.185,0.158,0.134,0.120,0.104,0.088,0.082,0.071,0.064,0.057,0.050,0.044,0.041,0.037,0.035,0.032
 53.3,0.000,0.000,0.000,0.000,0.000,0.050,0.419,0.349,0.298,0.252,0.219,0.191,0.166,0.144,0.126,0.110,0.101,0.089,0.081,0.071,0.064,0.057,0.052,0.047,0.044,0.039
 55.2,0.001,0.000,0.000,0.000,0.000,0.074,0.496,0.416,0.358,0.304,0.268,0.231,0.198,0.176,0.158,0.137,0.123,0.113,0.101,0.090,0.082,0.073,0.066,0.060,0.059,0.051
 57.3,0.001,0.000,0.000,0.000,0.000,0.114,0.583,0.494,0.426,0.362,0.322,0.280,0.246,0.217,0.190,0.169,0.154,0.138,0.126,0.112,0.105,0.093,0.087,0.075,0.072,0.065
 59.4,0.001,0.000,0.000,0.000,0.000,0.174,0.683,0.577,0.507,0.432,0.385,0.338,0.296,0.265,0.234,0.212,0.192,0.173,0.156,0.142,0.129,0.114,0.109,0.098,0.092,0.083
 61.5,0.001,0.001,0.000,0.000,0.000,0.248,0.814,0.687,0.600,0.518,0.458,0.411,0.362,0.325,0.287,0.260,0.233,0.214,0.190,0.175,0.160,0.145,0.137,0.122,0.116,0.106
 63.8,0.001,0.001,0.000,0.000,0.000,0.327,0.945,0.803,0.713,0.623,0.557,0.494,0.438,0.394,0.350,0.317,0.285,0.266,0.239,0.221,0.196,0.182,0.172,0.152,0.145,0.133
 66.1,0.001,0.001,0.000,0.000,0.000,0.440,1.121,0.953,0.845,0.747,0.660,0.579,0.532,0.478,0.431,0.387,0.347,0.323,0.295,0.270,0.247,0.228,0.217,0.190,0.182,0.161
 68.5,0.002,0.001,0.001,0.000,0.000,0.608,1.303,1.129,1.010,0.888,0.789,0.704,0.647,0.577,0.523,0.472,0.428,0.395,0.359,0.332,0.303,0.285,0.270,0.244,0.227,0.212
 71.0,0.002,0.001,0.001,0.000,0.000,0.757,1.469,1.264,1.118,0.994,0.896,0.798,0.730,0.651,0.592,0.540,0.489,0.448,0.407,0.367,0.345,0.324,0.304,0.267,0.260,0.237
 73.7,0.002,0.001,0.001,0.000,0.000,0.951,1.680,1.436,1.259,1.141,1.013,0.898,0.835,0.739,0.671,0.614,0.551,0.503,0.455,0.426,0.395,0.369,0.346,0.311,0.303,0.271
 76.4,0.003,0.002,0.001,0.001,0.000,1.199,1.926,1.696,1.497,1.355,1.196,1.080,1.004,0.884,0.811,0.727,0.680,0.623,0.549,0.516,0.480,0.453,0.414,0.388,0.362,0.334
 79.1,0.003,0.001,0.001,0.001,0.000,1.486,2.259,1.982,1.768,1.587,1.441,1.277,1.187,1.061,0.962,0.877,0.820,0.742,0.682,0.625,0.585,0.550,0.509,0.464,0.441,0.412
 82.0,0.004,0.002,0.001,0.001,0.001,1.807,2.602,2.310,2.075,1.843,1.678,1.506,1.395,1.266,1.143,1.045,0.977,0.888,0.824,0.756,0.689,0.661,0.619,0.579,0.519,0.505
 85.1,0.005,0.002,0.002,0.001,0.000,2.172,3.054,2.706,2.418,2.161,1.978,1.780,1.646,1.499,1.377,1.252,1.184,1.061,0.979,0.910,0.837,0.814,0.732,0.701,0.645,0.618
 88.2,0.006,0.003,0.001,0.001,0.001,2.618,3.538,3.159,2.836,2.556,2.392,2.130,1.979,1.782,1.646,1.504,1.395,1.294,1.204,1.112,1.030,0.979,0.889,0.853,0.788,0.747
 91.4,0.006,0.003,0.002,0.001,0.001,3.184,4.045,3.685,3.332,3.003,2.783,2.525,2.310,2.107,1.934,1.811,1.670,1.548,1.454,1.319,1.242,1.189,1.086,1.032,0.963,0.900
 94.7,0.008,0.004,0.002,0.001,0.001,3.836,4.769,4.281,3.898,3.523,3.224,2.984,2.738,2.476,2.303,2.156,2.013,1.869,1.721,1.558,1.512,1.400,1.301,1.247,1.171,1.090
 98.2,0.008,0.004,0.003,0.002,0.001,4.662,5.510,4.993,4.551,4.155,3.812,3.518,3.231,2.959,2.700,2.542,2.440,2.238,2.069,1.912,1.792,1.674,1.553,1.507,1.403,1.322
101.8,0.010,0.005,0.002,0.001,0.001,5.638,6.453,5.827,5.279,4.901,4.478,4.149,3.761,3.523,3.235,3.058,2.831,2.638,2.477,2.262,2.159,2.017,1.881,1.805,1.706,1.599
105.5,0.011,0.005,0.003,0.001,0.001,6.740,7.469,6.727,6.183,5.718,5.196,4.841,4.462,4.125,3.812,3.584,3.417,3.103,2.953,2.751,2.604,2.416,2.282,2.202,2.052,1.952
109.4,0.014,0.006,0.004,0.002,0.002,7.982,8.503,7.767,7.146,6.607,6.104,5.618,5.226,4.812,4.503,4.194,4.053,3.732,3.549,3.246,3.102,2.900,2.715,2.567,2.430,2.328
113.4,0.014,0.007,0.004,0.002,0.002,9.397,9.767,8.935,8.170,7.628,7.078,6.576,6.119,5.683,5.320,4.949,4.674,4.381,4.225,3.851,3.610,3.418,3.275,3.094,2.919,2.803
117.6,0.013,0.009,0.004,0.003,0.002,10.810,11.135,10.322,9.488,8.856,8.163,7.651,7.082,6.580,6.223,5.766,5.483,5.151,4.918,4.587,4.283,4.067,3.863,3.682,3.481,3.307
121.9,0.018,0.010,0.006,0.003,0.002,12.391,12.595,11.692,10.789,10.089,9.370,8.706,8.096,7.602,7.215,6.708,6.403,6.032,5.677,5.313,5.127,4.849,4.525,4.348,4.051,3.949
126.3,0.021,0.009,0.006,0.004,0.003,14.218,14.294,13.218,12.284,11.569,10.684,10.142,9.479,8.846,8.406,7.819,7.462,7.052,6.612,6.301,5.910,5.621,5.301,5.046,4.845,4.641
131.0,0.022,0.011,0.006,0.004,0.002,16.248,16.072,15.106,13.944,13.062,12.147,11.454,10.724,10.194,9.553,9.027,8.544,8.109,7.636,7.202,6.847,6.555,6.287,5.929,5.638,5.411
135.8,0.022,0.014,0.007,0.004,0.003,18.429,17.928,16.833,15.657,14.805,13.742,13.019,12.275,11.663,10.939,10.179,9.719,9.278,8.698,8.360,7.954,7.593,7.203,6.864,6.509,6.279
140.7,0.025,0.015,0.006,0.005,0.002,20.555,19.997,18.709,17.640,16.452,15.602,14.735,13.805,13.101,12.424,11.686,11.137,10.670,9.876,9.551,9.025,8.704,8.226,7.831,7.493,7.289
145.9,0.028,0.012,0.008,0.004,0.002,22.641,22.040,20.856,19.450,18.277,17.477,16.440,15.462,14.829,13.829,13.305,12.417,11.992,11.332,10.776,10.331,9.947,9.378,8.879,8.588,8.290
151.2,0.031,0.016,0.009,0.005,0.004,24.953,24.155,22.910,21.628,20.379,19.229,18.291,17.343,16.506,15.594,14.797,14.048,13.538,12.863,12.162,11.683,11.187,10.714,10.102,9.801,9.424
156.8,0.032,0.021,0.010,0.008,0.003,26.978,26.201,24.820,23.656,22.349,21.156,20.180,19.278,18.220,17.269,16.355,15.643,14.996,14.312,13.529,12.942,12.426,11.948,11.354,11.038,10.614
162.5,0.033,0.019,0.012,0.006,0.005,29.298,28.443,27.194,25.732,24.481,23.248,22.029,20.772,19.945,19.008,18.044,17.249,16.536,15.835,15.185,14.431,13.986,13.345,12.712,12.347,11.774
168.5,0.038,0.022,0.010,0.006,0.006,31.328,30.516,29.202,27.797,26.296,25.133,23.753,22.699,21.779,20.644,19.871,18.882,18.117,17.411,16.764,15.857,15.253,14.722,14.064,13.585,12.909
174.7,0.041,0.021,0.014,0.007,0.004,33.408,32.374,31.089,29.764,28.333,26.742,25.673,24.456,23.433,22.508,21.508,20.535,19.651,18.844,18.140,17.446,16.751,16.077,15.420,14.829,14.307
181.1,0.051,0.025,0.013,0.009,0.006,35.251,34.212,32.721,31.315,29.809,28.531,27.330,26.361,25.001,23.996,23.054,22.107,21.207,20.621,19.552,18.893,18.085,17.444,16.822,16.157,15.502
187.7,0.048,0.028,0.015,0.009,0.003,36.565,35.928,34.333,33.103,31.618,30.265,29.163,27.833,26.638,25.646,24.481,23.477,22.714,21.762,21.072,20.224,19.276,18.834,18.015,17.425,16.725
194.6,0.051,0.029,0.015,0.008,0.004,37.542,37.085,35.582,34.228,32.916,31.558,30.210,28.897,27.912,26.710,25.585,24.663,23.678,22.965,22.140,21.474,20.532,19.744,19.216,18.435,17.840
201.7,0.059,0.027,0.019,0.010,0.007,38.709,37.892,36.568,35.166,34.051,32.664,31.294,30.228,28.927,27.679,26.737,25.856,24.607,24.119,23.219,22.374,21.594,20.918,20.069,19.347,19.000
209.1,0.060,0.032,0.018,0.010,0.007,38.700,38.306,37.182,35.736,34.250,33.074,31.718,30.913,29.483,28.443,27.251,26.455,25.470,24.610,23.948,23.234,22.192,21.359,20.693,20.099,19.368
216.7,0.063,0.032,0.019,0.011,0.007,39.056,38.302,36.906,35.774,34.394,32.917,32.080,31.211,29.907,29.030,27.984,26.930,25.906,25.086,24.338,23.600,22.689,22.156,21.220,20.690,19.919
224.7,0.062,0.030,0.016,0.013,0.009,38.534,37.709,36.747,35.438,34.358,32.639,32.080,31.084,29.988,28.913,28.099,27.378,26.157,25.402,24.531,23.782,22.861,22.221,21.853,21.113,20.300
232.9,0.061,0.029,0.021,0.015,0.007,37.587,37.358,36.056,34.714,33.578,32.381,31.722,30.563,29.491,28.551,27.660,27.153,25.981,25.291,24.323,23.826,22.841,22.070,21.728,20.920,20.322
241.4,0.055,0.026,0.017,0.010,0.006,36.370,36.310,34.810,33.633,32.356,31.387,30.585,29.428,28.996,28.179,27.148,26.436,25.191,24.518,23.971,23.438,22.368,21.643,21.255,20.503,19.762
250.3,0.053,0.027,0.012,0.009,0.005,34.658,34.643,33.390,32.284,31.115,30.180,29.598,28.368,27.773,26.895,26.076,25.339,24.496,23.652,22.968,22.597,21.771,21.142,20.621,19.911,19.242
259.5,0.046,0.032,0.019,0.006,0.005,32.568,32.732,31.633,30.391,29.797,28.488,27.741,26.863,26.250,25.586,24.643,23.790,23.109,22.603,21.954,21.531,20.667,20.022,19.659,18.962,18.715
269.0,0.053,0.033,0.019,0.013,0.009,30.167,30.124,28.848,28.087,27.590,26.752,26.293,25.495,24.285,24.088,22.929,22.505,21.793,21.266,20.486,19.959,19.423,18.967,18.659,18.077,17.493
278.8,0.048,0.020,0.017,0.014,0.005,27.632,27.720,26.755,25.704,25.471,24.595,23.946,23.401,22.258,21.838,21.240,20.816,20.138,19.635,18.858,18.447,17.868,17.576,17.112,16.635,16.197
289.0,0.045,0.022,0.015,0.012,0.005,25.166,25.013,24.009,23.089,23.083,21.957,21.387,21.360,20.397,19.724,19.386,18.647,18.143,17.264,17.037,16.693,16.289,16.322,15.588,14.914,14.728
299.6,0.040,0.026,0.012,0.010,0.005,22.648,22.077,21.365,20.699,20.618,19.386,18.811,18.714,18.361,17.625,16.988,16.689,16.042,15.500,15.334,14.929,14.317,14.206,13.733,13.178,13.246
310.6,0.043,0.028,0.009,0.005,0.004,19.930,19.501,18.901,18.117,17.653,17.052,16.519,16.726,16.454,15.466,14.944,14.606,14.205,13.838,13.294,13.409,12.862,12.487,12.246,11.957,11.651
322.0,0.048,0.028,0.007,0.006,0.004,17.868,17.002,16.681,15.945,15.601,14.884,14.433,14.426,14.181,13.560,12.722,12.624,12.310,11.820,11.529,11.386,11.155,10.739,10.493,10.053,10.100
333.8,0.032,0.019,0.007,0.008,0.007,15.150,14.631,14.400,13.263,13.506,12.606,12.477,12.018,11.838,11.259,10.995,10.766,10.477,10.256,9.971,9.693,9.385,9.190,8.934,8.767,8.459
346.0,0.029,0.011,0.002,0.003,0.001,12.900,12.268,12.155,11.186,11.438,10.565,10.540,10.446,10.075,9.481,9.432,8.917,8.578,8.836,8.247,8.212,7.756,7.807,7.364,6.997,7.126
358.7,0.010,0.007,0.005,0.003,0.003,10.617,10.599,10.000,9.376,9.392,8.758,8.540,8.585,8.282,7.884,7.632,7.651,7.223,7.227,6.864,6.813,6.353,6.114,6.186,6.026,6.057
371.8,0.012,0.010,0.004,0.004,0.000,8.952,8.711,8.510,7.547,7.969,7.477,6.868,6.940,6.663,6.425,6.224,5.917,5.977,5.848,5.614,5.753,5.419,5.109,5.154,4.536,4.628
385.4,0.011,0.008,0.002,0.000,0.004,7.348,7.260,7.077,6.479,6.360,6.230,5.824,5.616,5.585,5.244,5.207,4.953,4.755,5.031,4.586,4.383,4.517,4.191,3.989,3.824,3.868
399.5,0.010,0.005,0.000,0.000,0.000,6.085,6.017,5.616,5.434,5.160,4.868,4.661,4.665,4.553,4.222,4.104,4.010,3.822,3.834,3.490,3.639,3.451,3.307,3.195,3.117,2.986
414.2,0.000,0.011,0.003,0.000,0.003,4.942,4.535,4.479,4.386,4.114,4.027,3.817,3.886,3.267,3.445,3.113,3.119,3.090,2.948,2.735,2.851,2.701,2.475,2.506,2.239,2.516
429.4,0.006,0.009,0.000,0.000,0.000,3.975,3.783,3.648,3.541,3.341,3.228,3.024,3.022,2.754,2.842,2.556,2.503,2.510,2.445,2.069,2.214,2.188,2.182,1.819,1.719,1.792
445.1,0.000,0.000,0.000,0.000,0.000,3.233,3.180,2.972,2.935,2.712,2.629,2.483,2.364,2.206,2.075,2.072,2.053,1.911,1.811,1.891,1.769,1.551,1.557,1.521,1.515,1.419
461.4,0.008,0.004,0.000,0.000,0.000,2.597,2.478,2.348,2.249,2.068,1.953,1.823,1.819,1.736,1.632,1.565,1.722,1.529,1.490,1.368,1.293,1.316,1.341,1.137,1.045,1.043
478.3,0.005,0.009,0.000,0.000,0.000,1.967,1.949,1.910,1.810,1.648,1.587,1.550,1.419,1.237,1.454,1.172,1.175,1.168,1.031,1.101,1.102,0.972,0.871,0.889,0.984,0.784
495.8,0.000,0.005,0.005,0.000,0.000,1.802,1.584,1.273,1.414,1.212,1.258,1.058,1.125,1.112,1.092,0.947,0.978,0.952,0.966,0.869,0.775,0.686,0.736,0.619,0.739,0.620
514.0,0.000,0.000,0.000,0.000,0.000,1.176,1.168,1.044,1.034,1.007,0.848,0.911,0.772,1.024,0.844,0.786,0.740,0.615,0.612,0.651,0.546,0.649,0.632,0.433,0.570,0.590
532.8,0.000,0.000,0.000,0.000,0.000,1.069,1.011,0.841,0.984,0.747,0.781,0.537,0.623,0.510,0.593,0.637,0.446,0.516,0.494,0.407,0.526,0.491,0.382,0.448,0.361,0.339
552.3,0.000,0.000,0.000,0.000,0.000,0.735,0.720,0.678,0.644,0.695,0.628,0.733,0.548,0.427,0.577,0.494,0.436,0.403,0.365,0.345,0.382,0.417,0.296,0.266,0.320,0.320
572.5,0.000,0.000,0.000,0.000,0.000,0.382,0.547,0.434,0.598,0.361,0.381,0.398,0.383,0.414,0.312,0.366,0.343,0.307,0.268,0.241,0.263,0.299,0.204,0.187,0.207,0.154
593.5,0.000,0.000,0.000,0.000,0.000,0.407,0.500,0.361,0.526,0.259,0.341,0.291,0.288,0.272,0.216,0.335,0.317,0.239,0.175,0.159,0.144,0.246,0.268,0.163,0.189,0.201
615.3,0.000,0.000,0.000,0.000,0.000,0.273,0.328,0.322,0.370,0.316,0.248,0.177,0.244,0.232,0.390,0.214,0.215,0.174,0.275,0.152,0.152,0.155,0.127,0.182,0.123,0.152
637.8,0.000,0.000,0.000,0.000,0.000,0.215,0.274,0.282,0.264,0.215,0.169,0.186,0.206,0.186,0.219,0.090,0.095,0.149,0.210,0.111,0.124,0.140,0.107,0.177,0.136,0.099
661.2,0.000,0.014,0.000,0.000,0.000,0.239,0.211,0.323,0.126,0.327,0.140,0.084,0.266,0.140,0.121,0.168,0.121,0.224,0.079,0.149,0.112,0.107,0.065,0.140,0.126,0.084
685.4,0.000,0.000,0.000,0.000,0.000,0.176,0.171,0.261,0.223,0.101,0.197,0.080,0.075,0.207,0.112,0.154,0.096,0.048,0.069,0.069,0.064,0.048,0.080,0.074,0.048,0.048
710.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
