Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220707\VL_CU_SMPS_CADR_Oransi_SCAN1.S82,
AIM Version,10.3.1.0
Classifier Model,3082       ,Classifier S/N,3082021905001   ,Classifier Firmware Version,2.60
Neutralizer Model,3088,Neutralizer S/N,3088011906004
Impactor (cm),0.071,Impactor S/N,7100764
DMA Model,3081,DMA S/N,3081A1903007
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3750,Detector S/N,3750190603,Nano Enhancer , None
Detector Sample Flow (L/min),1.00,Detector Inlet Flow (L/min),1.00
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.40
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Units,Concentration (DW)
Weight,Mass
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
 16.8,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 17.5,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 18.1,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 18.8,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 19.5,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.2,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.9,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 21.7,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.005,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 22.5,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.006,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 23.3,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.007,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 24.1,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.007,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.0,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.008,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.9,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.009,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 26.9,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.010,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 27.9,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.011,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 28.9,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.012,0.006,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 30.0,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.013,0.006,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 31.1,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.015,0.007,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 32.2,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.016,0.008,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 33.4,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.018,0.009,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 34.6,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.019,0.010,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 35.9,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.022,0.010,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 37.2,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.024,0.011,0.005,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 38.5,0.000,0.000,0.000,0.000,0.000,0.001,0.035,0.026,0.012,0.006,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 40.0,0.000,0.000,0.000,0.000,0.000,0.001,0.038,0.028,0.014,0.007,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 41.4,0.000,0.000,0.000,0.000,0.000,0.001,0.043,0.030,0.015,0.007,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 42.9,0.000,0.000,0.000,0.000,0.000,0.002,0.048,0.035,0.016,0.008,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 44.5,0.000,0.000,0.000,0.000,0.000,0.002,0.051,0.037,0.018,0.009,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 46.1,0.001,0.000,0.000,0.000,0.000,0.003,0.058,0.040,0.019,0.010,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 47.8,0.001,0.000,0.000,0.000,0.000,0.004,0.063,0.045,0.022,0.010,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 49.6,0.001,0.000,0.000,0.000,0.000,0.004,0.069,0.049,0.024,0.011,0.006,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 51.4,0.001,0.000,0.000,0.000,0.000,0.006,0.076,0.053,0.025,0.013,0.006,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 53.3,0.001,0.000,0.000,0.000,0.000,0.006,0.083,0.059,0.028,0.014,0.007,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 55.2,0.001,0.001,0.000,0.000,0.000,0.008,0.092,0.065,0.030,0.015,0.007,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 57.3,0.001,0.000,0.000,0.000,0.000,0.009,0.101,0.070,0.033,0.016,0.008,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 59.4,0.001,0.000,0.000,0.000,0.000,0.010,0.110,0.077,0.037,0.017,0.009,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 61.5,0.001,0.001,0.000,0.000,0.000,0.011,0.120,0.082,0.040,0.019,0.009,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 63.8,0.001,0.001,0.000,0.000,0.000,0.014,0.131,0.089,0.043,0.021,0.010,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 66.1,0.001,0.001,0.000,0.000,0.000,0.016,0.143,0.097,0.048,0.023,0.011,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 68.5,0.001,0.001,0.001,0.000,0.000,0.018,0.153,0.104,0.050,0.025,0.012,0.006,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 71.0,0.001,0.001,0.000,0.000,0.000,0.020,0.168,0.114,0.054,0.027,0.013,0.007,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 73.7,0.001,0.001,0.000,0.000,0.000,0.022,0.178,0.121,0.059,0.029,0.015,0.008,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 76.4,0.002,0.001,0.001,0.000,0.000,0.028,0.195,0.131,0.062,0.032,0.016,0.008,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 79.1,0.002,0.001,0.001,0.000,0.000,0.029,0.211,0.140,0.069,0.033,0.017,0.007,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 82.0,0.002,0.001,0.001,0.000,0.000,0.034,0.228,0.152,0.073,0.038,0.017,0.009,0.004,0.003,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 85.1,0.003,0.002,0.001,0.000,0.000,0.039,0.248,0.164,0.081,0.039,0.019,0.010,0.006,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 88.2,0.003,0.002,0.000,0.001,0.000,0.045,0.264,0.180,0.086,0.042,0.020,0.011,0.005,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 91.4,0.003,0.001,0.001,0.000,0.001,0.049,0.290,0.188,0.093,0.043,0.022,0.011,0.006,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 94.7,0.003,0.002,0.001,0.001,0.000,0.053,0.317,0.203,0.097,0.048,0.023,0.013,0.006,0.003,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 98.2,0.005,0.003,0.001,0.001,0.001,0.058,0.346,0.219,0.108,0.051,0.026,0.013,0.007,0.003,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000
101.8,0.004,0.002,0.002,0.001,0.001,0.063,0.367,0.231,0.115,0.055,0.031,0.013,0.007,0.004,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
105.5,0.005,0.003,0.002,0.001,0.001,0.071,0.395,0.246,0.117,0.056,0.031,0.014,0.007,0.005,0.003,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000
109.4,0.006,0.003,0.002,0.001,0.001,0.072,0.433,0.278,0.133,0.064,0.033,0.014,0.008,0.005,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.000
113.4,0.006,0.004,0.002,0.002,0.001,0.087,0.470,0.297,0.141,0.069,0.034,0.016,0.009,0.004,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
117.6,0.007,0.006,0.002,0.001,0.001,0.096,0.494,0.311,0.158,0.079,0.036,0.020,0.009,0.006,0.003,0.002,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.000,0.001,0.000
121.9,0.008,0.004,0.002,0.001,0.002,0.111,0.537,0.339,0.154,0.076,0.042,0.020,0.010,0.005,0.003,0.002,0.001,0.002,0.001,0.000,0.001,0.001,0.000,0.001,0.001,0.000
126.3,0.011,0.006,0.003,0.002,0.001,0.121,0.575,0.354,0.171,0.083,0.041,0.023,0.010,0.005,0.005,0.002,0.002,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.000
131.0,0.011,0.004,0.003,0.002,0.001,0.122,0.618,0.375,0.188,0.092,0.049,0.021,0.010,0.006,0.003,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
135.8,0.012,0.006,0.003,0.002,0.001,0.135,0.685,0.408,0.200,0.102,0.051,0.025,0.015,0.006,0.004,0.002,0.001,0.002,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.000
140.7,0.012,0.007,0.004,0.002,0.001,0.150,0.715,0.436,0.208,0.105,0.052,0.025,0.013,0.008,0.003,0.002,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
145.9,0.010,0.004,0.003,0.003,0.002,0.160,0.765,0.486,0.234,0.111,0.057,0.029,0.015,0.007,0.004,0.003,0.002,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.000,0.001
151.2,0.012,0.008,0.004,0.002,0.001,0.191,0.851,0.510,0.235,0.123,0.066,0.031,0.015,0.007,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.000
156.8,0.016,0.006,0.004,0.002,0.001,0.192,0.925,0.538,0.263,0.132,0.063,0.032,0.017,0.008,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001
162.5,0.016,0.007,0.003,0.003,0.002,0.210,0.953,0.592,0.262,0.138,0.076,0.034,0.019,0.008,0.006,0.004,0.004,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.000,0.001
168.5,0.015,0.008,0.004,0.003,0.001,0.257,1.038,0.575,0.290,0.150,0.082,0.038,0.025,0.012,0.008,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.001
174.7,0.012,0.005,0.004,0.003,0.002,0.264,1.088,0.639,0.325,0.160,0.075,0.045,0.021,0.010,0.005,0.003,0.001,0.003,0.000,0.002,0.001,0.000,0.001,0.001,0.000,0.000
181.1,0.018,0.008,0.006,0.003,0.002,0.295,1.198,0.692,0.343,0.156,0.080,0.039,0.018,0.008,0.007,0.002,0.001,0.000,0.002,0.002,0.001,0.001,0.001,0.000,0.001,0.001
187.7,0.019,0.006,0.006,0.003,0.004,0.360,1.338,0.766,0.353,0.186,0.085,0.047,0.019,0.012,0.007,0.006,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.000
194.6,0.018,0.008,0.005,0.003,0.002,0.409,1.374,0.850,0.391,0.198,0.086,0.039,0.027,0.010,0.004,0.005,0.004,0.002,0.002,0.002,0.000,0.001,0.001,0.000,0.000,0.001
201.7,0.015,0.011,0.005,0.002,0.003,0.457,1.488,0.866,0.415,0.193,0.088,0.051,0.028,0.013,0.010,0.002,0.002,0.003,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001
209.1,0.014,0.010,0.004,0.001,0.003,0.472,1.508,0.918,0.432,0.217,0.115,0.055,0.033,0.014,0.008,0.004,0.003,0.002,0.000,0.001,0.002,0.001,0.002,0.001,0.000,0.001
216.7,0.014,0.008,0.003,0.001,0.003,0.580,1.780,0.953,0.447,0.218,0.128,0.062,0.032,0.015,0.003,0.005,0.002,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.000
224.7,0.021,0.012,0.006,0.004,0.003,0.622,1.874,0.971,0.502,0.225,0.121,0.058,0.028,0.019,0.004,0.006,0.004,0.000,0.002,0.001,0.002,0.003,0.000,0.000,0.000,0.000
232.9,0.020,0.008,0.006,0.001,0.002,0.732,1.962,1.079,0.513,0.252,0.142,0.066,0.021,0.022,0.008,0.006,0.004,0.001,0.001,0.000,0.001,0.001,0.001,0.002,0.001,0.001
241.4,0.020,0.010,0.003,0.002,0.002,0.796,2.097,1.143,0.522,0.250,0.149,0.061,0.033,0.016,0.009,0.006,0.001,0.004,0.002,0.001,0.000,0.003,0.000,0.001,0.000,0.001
250.3,0.016,0.006,0.005,0.005,0.002,0.927,2.231,1.292,0.584,0.318,0.127,0.072,0.037,0.013,0.006,0.005,0.000,0.001,0.003,0.003,0.002,0.001,0.000,0.000,0.000,0.000
259.5,0.019,0.005,0.006,0.003,0.003,1.078,2.259,1.190,0.598,0.282,0.154,0.072,0.035,0.017,0.005,0.002,0.006,0.004,0.003,0.000,0.002,0.002,0.000,0.000,0.001,0.000
269.0,0.009,0.004,0.006,0.003,0.002,1.168,2.477,1.343,0.636,0.301,0.132,0.071,0.035,0.016,0.008,0.006,0.004,0.000,0.000,0.002,0.000,0.002,0.001,0.000,0.002,0.001
278.8,0.013,0.006,0.001,0.002,0.002,1.321,2.732,1.440,0.693,0.331,0.157,0.072,0.039,0.023,0.007,0.013,0.006,0.001,0.002,0.002,0.000,0.001,0.000,0.000,0.000,0.002
289.0,0.013,0.004,0.005,0.005,0.000,1.436,2.769,1.535,0.733,0.365,0.179,0.068,0.035,0.024,0.015,0.013,0.005,0.002,0.001,0.000,0.001,0.001,0.000,0.000,0.000,0.000
299.6,0.007,0.007,0.004,0.005,0.000,1.411,2.840,1.477,0.741,0.356,0.190,0.082,0.058,0.019,0.013,0.008,0.001,0.002,0.001,0.000,0.001,0.000,0.001,0.000,0.000,0.001
310.6,0.014,0.006,0.003,0.002,0.002,1.531,3.004,1.496,0.771,0.380,0.149,0.090,0.072,0.026,0.012,0.002,0.005,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
322.0,0.009,0.005,0.000,0.002,0.002,1.524,3.203,1.619,0.911,0.420,0.257,0.106,0.040,0.021,0.007,0.004,0.007,0.002,0.002,0.002,0.000,0.000,0.000,0.003,0.000,0.002
333.8,0.009,0.000,0.004,0.000,0.000,1.723,3.357,1.688,0.782,0.388,0.197,0.113,0.052,0.013,0.011,0.006,0.002,0.006,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
346.0,0.004,0.002,0.002,0.004,0.000,1.827,3.360,1.828,0.818,0.393,0.189,0.103,0.032,0.027,0.013,0.007,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002
358.7,0.003,0.003,0.003,0.003,0.000,1.773,3.424,1.879,0.886,0.412,0.200,0.100,0.041,0.017,0.015,0.014,0.002,0.002,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000
371.8,0.005,0.000,0.003,0.000,0.000,1.834,3.755,1.894,0.945,0.468,0.246,0.096,0.042,0.018,0.014,0.002,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003
385.4,0.000,0.000,0.000,0.000,0.000,2.042,3.792,1.837,0.706,0.443,0.232,0.068,0.050,0.030,0.005,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.000
399.5,0.000,0.000,0.000,0.000,0.000,1.990,3.708,1.859,0.782,0.499,0.164,0.088,0.045,0.011,0.000,0.000,0.004,0.004,0.004,0.000,0.004,0.000,0.000,0.000,0.004,0.000
414.2,0.000,0.004,0.000,0.000,0.000,2.031,3.770,1.732,0.992,0.381,0.172,0.074,0.044,0.019,0.016,0.000,0.012,0.004,0.004,0.001,0.004,0.000,0.000,0.000,0.000,0.000
429.4,0.000,0.000,0.000,0.000,0.000,1.981,3.848,1.616,0.833,0.383,0.154,0.102,0.023,0.014,0.014,0.005,0.000,0.000,0.000,0.004,0.000,0.000,0.005,0.000,0.000,0.000
445.1,0.000,0.000,0.000,0.000,0.000,2.186,4.146,1.862,0.856,0.438,0.180,0.094,0.067,0.026,0.000,0.016,0.005,0.005,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000
461.4,0.000,0.000,0.000,0.000,0.000,1.896,3.881,1.680,0.831,0.434,0.154,0.065,0.061,0.012,0.012,0.012,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000
478.3,0.007,0.000,0.000,0.000,0.000,1.769,3.314,1.651,0.784,0.364,0.202,0.074,0.040,0.027,0.007,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
495.8,0.038,0.000,0.000,0.000,0.000,1.968,3.373,1.532,0.826,0.339,0.189,0.076,0.030,0.015,0.008,0.008,0.000,0.000,0.008,0.008,0.000,0.000,0.000,0.000,0.000,0.000
514.0,0.009,0.000,0.000,0.000,0.000,1.765,3.049,1.425,0.733,0.318,0.155,0.069,0.026,0.017,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
532.8,0.000,0.000,0.000,0.000,0.000,1.556,3.216,1.442,0.600,0.332,0.068,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
552.3,0.011,0.000,0.000,0.000,0.000,1.640,2.630,1.231,0.475,0.155,0.055,0.044,0.011,0.011,0.011,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
572.5,0.013,0.000,0.000,0.000,0.000,1.460,2.653,1.196,0.400,0.239,0.075,0.038,0.038,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
593.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
615.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
637.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
661.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
685.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
710.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
